   road1    |   road2    |                                                  intersection                                                  
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  766373299 |  766373308 | 0101000020110F0000E37BEE765ECF63C1F46F3ED9BF705541
  766373299 |  766373308 | 0101000020110F0000E37BEE765ECF63C1F46F3ED9BF705541
  766373299 |  766373308 | 0101000020110F0000E37BEE765ECF63C1F46F3ED9BF705541
  766373299 |  766373308 | 0101000020110F0000E37BEE765ECF63C1F46F3ED9BF705541
  766373299 |  766373308 | 0101000020110F0000E37BEE765ECF63C1F46F3ED9BF705541
  766373299 |  766373308 | 0101000020110F0000E37BEE765ECF63C1F46F3ED9BF705541
  766373299 |  766373308 | 0101000020110F0000E37BEE765ECF63C1F46F3ED9BF705541
  766373299 |  766373308 | 0101000020110F0000E37BEE765ECF63C1F46F3ED9BF705541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
  173875678 |  787209161 | 0101000020110F00005105FF5A32CB63C11DAF2E085E725541
  173875678 |  787209161 | 0101000020110F00005105FF5A32CB63C11DAF2E085E725541
  173875678 |  787209161 | 0101000020110F00005105FF5A32CB63C11DAF2E085E725541
  173875678 |  787209161 | 0101000020110F00005105FF5A32CB63C11DAF2E085E725541
  173875678 |  787209161 | 0101000020110F00005105FF5A32CB63C11DAF2E085E725541
  173875678 |  787209161 | 0101000020110F00005105FF5A32CB63C11DAF2E085E725541
  173875678 |  787209161 | 0101000020110F00005105FF5A32CB63C11DAF2E085E725541
  173875678 |  787209161 | 0101000020110F00005105FF5A32CB63C11DAF2E085E725541
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
  918354879 | 1026198517 | 0101000020110F0000E9E67E0151CA63C15C18482CC5685541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
  986373429 |  986373437 | 0101000020110F00001731C354EECF63C19A800933656D5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
    6025059 |  772041401 | 0101000020110F0000A105B46560CD63C17841B02A516C5541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1043486587 | 1043486588 | 0101000020110F0000925C7E3A06CD63C1D822F09115675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  756868030 |  762017807 | 0101000020110F0000E6E7A10694CE63C119F94F0CC56D5541
  756868030 |  762017807 | 0101000020110F0000E6E7A10694CE63C119F94F0CC56D5541
  756868030 |  762017807 | 0101000020110F0000E6E7A10694CE63C119F94F0CC56D5541
  756868030 |  762017807 | 0101000020110F0000E6E7A10694CE63C119F94F0CC56D5541
  756868030 |  762017807 | 0101000020110F0000E6E7A10694CE63C119F94F0CC56D5541
  756868030 |  762017807 | 0101000020110F0000E6E7A10694CE63C119F94F0CC56D5541
  756868030 |  762017807 | 0101000020110F0000E6E7A10694CE63C119F94F0CC56D5541
  756868030 |  762017807 | 0101000020110F0000E6E7A10694CE63C119F94F0CC56D5541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
    6016073 |    6020028 | 0101000020110F0000687A658E3ECF63C1E618BA8B38705541
    6016073 |    6020028 | 0101000020110F0000687A658E3ECF63C1E618BA8B38705541
    6016073 |    6020028 | 0101000020110F0000687A658E3ECF63C1E618BA8B38705541
    6016073 |    6020028 | 0101000020110F0000687A658E3ECF63C1E618BA8B38705541
    6016073 |    6020028 | 0101000020110F0000687A658E3ECF63C1E618BA8B38705541
    6016073 |    6020028 | 0101000020110F0000687A658E3ECF63C1E618BA8B38705541
    6016073 |    6020028 | 0101000020110F0000687A658E3ECF63C1E618BA8B38705541
    6016073 |    6020028 | 0101000020110F0000687A658E3ECF63C1E618BA8B38705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  768260679 |  768263262 | 0101000020110F0000EDA7DDF821CE63C1CF2A77C3A5715541
  768260679 |  768263262 | 0101000020110F0000EDA7DDF821CE63C1CF2A77C3A5715541
  768260679 |  768263262 | 0101000020110F0000EDA7DDF821CE63C1CF2A77C3A5715541
  768260679 |  768263262 | 0101000020110F0000EDA7DDF821CE63C1CF2A77C3A5715541
  768260679 |  768263262 | 0101000020110F0000EDA7DDF821CE63C1CF2A77C3A5715541
  768260679 |  768263262 | 0101000020110F0000EDA7DDF821CE63C1CF2A77C3A5715541
  768260679 |  768263262 | 0101000020110F0000EDA7DDF821CE63C1CF2A77C3A5715541
  768260679 |  768263262 | 0101000020110F0000EDA7DDF821CE63C1CF2A77C3A5715541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
 1074013436 | 1074013443 | 0101000020110F0000D218A74115C963C18F2C9F7FBB675541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  766381081 |  766381096 | 0101000020110F0000DC6C6E9162CF63C19FDCCE5C05715541
  766381081 |  766381096 | 0101000020110F0000DC6C6E9162CF63C19FDCCE5C05715541
  766381081 |  766381096 | 0101000020110F0000DC6C6E9162CF63C19FDCCE5C05715541
  766381081 |  766381096 | 0101000020110F0000DC6C6E9162CF63C19FDCCE5C05715541
  766381081 |  766381096 | 0101000020110F0000DC6C6E9162CF63C19FDCCE5C05715541
  766381081 |  766381096 | 0101000020110F0000DC6C6E9162CF63C19FDCCE5C05715541
  766381081 |  766381096 | 0101000020110F0000DC6C6E9162CF63C19FDCCE5C05715541
  766381081 |  766381096 | 0101000020110F0000DC6C6E9162CF63C19FDCCE5C05715541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  497023593 |  497023605 | 0101000020110F0000CEC9D575B7CE63C1FB5CA57446695541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
   18014854 |  240077392 | 0101000020110F0000DCCE8850B8CC63C19796584D917A5541
   18014854 |  240077392 | 0101000020110F0000DCCE8850B8CC63C19796584D917A5541
   18014854 |  240077392 | 0101000020110F0000DCCE8850B8CC63C19796584D917A5541
   18014854 |  240077392 | 0101000020110F0000DCCE8850B8CC63C19796584D917A5541
   18014854 |  240077392 | 0101000020110F0000DCCE8850B8CC63C19796584D917A5541
   18014854 |  240077392 | 0101000020110F0000DCCE8850B8CC63C19796584D917A5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
   18014854 |  240077392 | 0101000020110F0000DCCE8850B8CC63C19796584D917A5541
   18014854 |  240077392 | 0101000020110F0000DCCE8850B8CC63C19796584D917A5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  874463447 |  874463450 | 0101000020110F00000DFD272824D063C1AA151C11B4725541
  874463447 |  874463450 | 0101000020110F00000DFD272824D063C1AA151C11B4725541
  874463447 |  874463450 | 0101000020110F00000DFD272824D063C1AA151C11B4725541
  874463447 |  874463450 | 0101000020110F00000DFD272824D063C1AA151C11B4725541
  874463447 |  874463450 | 0101000020110F00000DFD272824D063C1AA151C11B4725541
  874463447 |  874463450 | 0101000020110F00000DFD272824D063C1AA151C11B4725541
  874463447 |  874463450 | 0101000020110F00000DFD272824D063C1AA151C11B4725541
  874463447 |  874463450 | 0101000020110F00000DFD272824D063C1AA151C11B4725541
    6004917 |  638015878 | 0101000020110F0000D2DA92825DD063C1EC83D56145615541
    6004917 |  638015878 | 0101000020110F0000D2DA92825DD063C1EC83D56145615541
    6004917 |  638015878 | 0101000020110F0000D2DA92825DD063C1EC83D56145615541
    6004917 |  638015878 | 0101000020110F0000D2DA92825DD063C1EC83D56145615541
    6004917 |  638015878 | 0101000020110F0000D2DA92825DD063C1EC83D56145615541
    6004917 |  638015878 | 0101000020110F0000D2DA92825DD063C1EC83D56145615541
    6004917 |  638015878 | 0101000020110F0000D2DA92825DD063C1EC83D56145615541
    6004917 |  638015878 | 0101000020110F0000D2DA92825DD063C1EC83D56145615541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  654732234 |  892230530 | 0101000020110F000008345D46D3CE63C1FA08356842705541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  892152225 | 1073969335 | 0104000020110F0000020000000101000000F8BC225DBFCA63C181A07BB296615541010100000079795760BFCA63C1FD30D3219D615541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6040211 |  111989651 | 0101000020110F000055E802C38ECB63C1B7CEADB0B46F5541
    6024774 |  111989651 | 0101000020110F000055E802C38ECB63C16E0D21E6836F5541
    6024774 |  111989651 | 0101000020110F000055E802C38ECB63C16E0D21E6836F5541
    6024774 |  111989651 | 0101000020110F000055E802C38ECB63C16E0D21E6836F5541
    6024774 |  111989651 | 0101000020110F000055E802C38ECB63C16E0D21E6836F5541
    6024774 |  111989651 | 0101000020110F000055E802C38ECB63C16E0D21E6836F5541
    6024774 |  111989651 | 0101000020110F000055E802C38ECB63C16E0D21E6836F5541
    6024774 |  111989651 | 0101000020110F000055E802C38ECB63C16E0D21E6836F5541
    6024774 |  111989651 | 0101000020110F000055E802C38ECB63C16E0D21E6836F5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  787288083 |  787288084 | 0101000020110F0000857004147ECB63C17BA1CE61826D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  636383782 | 1059851902 | 0101000020110F0000FFE8F91F72CD63C1459896D1086C5541
  918417261 |  918417262 | 0101000020110F000038C54EDB6CCC63C1E97C5F4D1F6B5541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 | 1026881648 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  918354889 |  918354918 | 0101000020110F000057F3108C51CA63C116B27FC0AF675541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  824030031 | 1036315660 | 0101000020110F00001E7FFFC7A5CB63C1BBF93F2E86665541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
  108641622 |  186518716 | 0101000020110F0000BA0908F2D3CB63C171B241B3A36D5541
